"FieldName","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"merchantcontext.merchant.submerchant.tradingname","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().tradingName()),","35","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.city","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().city()),","39","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.stateprovince","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().stateProvince()),","43","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.postcode","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().postCode()),","47","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.country","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().country()),","51","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.street","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().street()),","55","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.phone","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().phone()),","59","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.email","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().email()),","63","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.categorycode","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().categoryCode()),","67","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.id","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().id()),","71","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"transaction.customertaxregistrationid","MerchantAddressAddendumRecord","Transaction","ctx -> ctx.request().transaction().customerTaxRegistrationId()),","75","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.id","MerchantAddressAddendumRecord","SubMerchant",".isNotEmpty( ctx.request().merchantContext().merchant().subMerchant().id() ) );","103","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"transaction.cardnumber","TransactionAdviceBasic","Transaction","ACCOUNT_NUMBER (15, 33, ctx -> ctx.request().transaction().cardNumber()) {","40","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.amount","TransactionAdviceBasic","Transaction","String.valueOf( ctx.request().transaction().amount() ),","55","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","56","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","TransactionAdviceBasic","Transaction","Currency.getInstance( ctx.request().transaction().currencyCode() ).getNumericCode() )),","69","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.associatedtransaction.transactionreceipt","TransactionAdviceBasic","AssociatedTransaction","ctx -> ctx.request().transaction().associatedTransaction().transactionReceipt()),","76","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.associatedtransaction.authorisationid","TransactionAdviceBasic","AssociatedTransaction","ctx -> ctx.request().transaction().associatedTransaction().authorisationId()),","82","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","TransactionAdviceBasic","Transaction","Currency.getInstance( ctx.request().transaction().currencyCode() ).getNumericCode() )),","98","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.billingaddress.country","TransactionAdviceBasic","BillingAddress","ctx -> ctx.request().transaction().billingAddress().country()),","104","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.billingaddress.state","TransactionAdviceBasic","BillingAddress","Optional.ofNullable( ctx.request().transaction().billingAddress().state() ).orElse( """" ) )","124","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"merchantcontext.merchant.categorycode","TransactionAdviceBasic","Merchant","MCC (128, 131, ctx -> ctx.request().merchantContext().merchant().categoryCode()),","126","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.merchanttransactionreference","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().merchantTransactionReference()),","132","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquirercscresponsecode","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().acquirerCscResponseCode()),","153","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.validationcode","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().validationCode()), //","185","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorizationresponsetrackquality","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().authorizationResponseTrackQuality()),","209","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquireravsresponsecode","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().acquirerAvsResponseCode()),","233","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorisationamount","TransactionAdviceBasic","Transaction","String.valueOf( Optional.ofNullable( ctx.request().transaction().authorisationAmount() )","239","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","241","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.amount","TransactionAdviceBasic","Transaction","ctx -> formatCurrencyAmountValue( String.valueOf( ctx.request().transaction().amount() ),","249","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","250","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencyconversionv2payercurrency","TransactionAdviceBasic","Transaction","Optional.ofNullable( ctx.request().transaction().currencyConversionV2PayerCurrency() )","257","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","TransactionAdviceBasic","Transaction",".orElse( ctx.request().transaction().currencyCode() ) )","258","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.terminalid","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().terminalId()),","273","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquireravsresponsecode","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().acquirerAvsResponseCode()),","295","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorisationamount","TransactionAdviceBasic","Transaction","String.valueOf( Optional.ofNullable( ctx.request().transaction().authorisationAmount() )","304","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","306","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.walletprovider","TransactionAdviceBasic","Transaction","if ( context.request().transaction().walletProvider() == null ) {","385","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.walletprovider","TransactionAdviceBasic","Transaction","switch ( context.request().transaction().walletProvider() ) {","390","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.walletindicator","TransactionAdviceBasic","Transaction","if ( StringUtils.isNotBlank( context.request().transaction().walletIndicator() ) ) {","392","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
